Index,Period_3_commu,Period_1_commu,Period_2_commu,Background
2013365668,3176,,,engineering
2138645338,3176,,,mathematics
2294939536,3176,,,computer science
2013494838,999,,199,medicine
2035341702,999,,199,medicine
2145639187,999,,199,medicine
2160799997,999,,199,medicine
2228212243,999,,199,medicine
2013627360,1181,,320,computer science
2141670308,1181,,320,computer science
2159552916,1181,,320,computer science
2560681484,1181,,320,computer science
2013814285,50,,,computer science
2115380610,50,,,computer science
2149646015,50,,90,computer science
2162692702,50,,90,chemistry
2430413918,50,,,computer science
2554082542,50,,,computer science
2679166308,50,,,computer science
2762486282,50,,90,computer science
2943071360,50,,90,computer science
2104603560,50,,90,physics
2163716535,50,,90,computer science
2131972614,50,,,mathematics
2223765764,50,,,computer science
2229581435,50,,,computer science
2602401506,50,,,computer science
2926102085,50,,,computer science
2943139540,50,,,computer science
2981631679,50,,,computer science
2013827682,4127,,,computer science
2737074734,4127,,,computer science
2014272076,3178,,,computer science
2293904581,3178,,,computer science
2901486579,3178,,,computer science
2014594202,4128,,,psychology
2301345492,4128,,,psychology
2014718795,3185,,,philosophy
2896728963,3185,,,sociology
2897460199,3185,,,sociology
2014828761,3187,,,psychology
2307645498,3187,,,psychology
2308078126,3187,,,psychology
2014852898,3190,,,sociology
2603790954,3190,,,sociology
2297541165,3190,,,business
2581553338,3190,,,sociology
2014853922,3150,,,political science
2084323603,3150,,,computer science
2094895217,3150,,,art
2015110724,3155,,,computer science
2226440000,3155,,,computer science
2943380717,3155,,,computer science
2015203318,3156,,645,computer science
2158460874,3156,,645,economics
2200579842,3156,,645,computer science
2015369130,4129,,,political science
2567191978,4129,,,sociology
2015549731,68,,,computer science
2099585548,68,,,computer science
2145656794,68,,,business
2147888531,68,,,computer science
2162525646,68,,,computer science
2286376525,68,,,computer science
2322842411,68,,,sociology
2768289610,68,,,computer science
2901869559,68,,,computer science
2952171390,68,,,computer science
2119804830,68,,,computer science
2618192273,68,,,computer science
2667878678,68,,,computer science
2801261159,68,,,computer science
2989285599,68,,,computer science
2015733180,997,,,medicine
2170215637,997,,,medicine
2466913183,997,,,medicine
2808816801,997,,,medicine
2886266615,997,,,medicine
2015845243,4130,,,political science
2051811022,4130,,,sociology
2015866711,3161,,,mathematics
2647748715,3161,,,materials science
2967779449,3161,,,sociology
2015867084,1195,,,biology
2127204395,1195,,,computer science
2764064072,1195,,,political science
2970738713,1195,,,computer science
2015877988,4131,,,psychology
2115007528,4131,,,psychology
2128246812,17,,,computer science
2156256324,17,,,biology
2170756005,17,,,medicine
2229630666,17,,,computer science
2063844727,2962,,,computer science
2129161834,2962,,,computer science
2485292246,2962,,,computer science
2016413439,4123,,,sociology
2499615562,4123,,,sociology
2016417745,369,,70,computer science
2020207291,369,,70,computer science
2170461633,369,,70,computer science
2425554942,369,,70,medicine
2627113369,369,,70,computer science
2739971279,369,,70,computer science
2016437458,3162,,644,engineering
2065193856,3162,,644,geology
2143590975,3162,,644,biology
2109432136,4749,,,medicine
2157945101,4749,,,medical emergency
2405630828,538,,,sociology
2626477755,538,,,computer science
2097985468,4843,,,medicine
2794073306,4843,,,medicine
2017486844,179,,,computer science
2083395585,179,,,computer science
2148662732,179,,,computer science
2477117410,179,,,computer science
2589938230,179,,,computer science
2627607483,179,,,computer science
2108819515,179,,,computer science
2551374831,179,,,engineering
2017716776,1250,,,medicine
2098677391,1250,,,medicine
2128436897,1250,,,medicine
2635160798,1250,,,psychology
2017832916,627,,319,economics
2341879823,627,,,psychology
2422140451,627,,319,business
2581879359,627,,319,psychology
2615293276,627,,,business
2639142410,627,,319,business
2104309984,627,,,business
2017942871,1258,,,computer science
2242836115,1258,,,computer science
2908338556,1258,,,mathematics
2908464670,1258,,,mathematics
2018462612,3216,,,computer science
2119228126,3216,,,mathematics
2224625144,3216,,,computer science
2018465216,4133,,1089,political science
2060218350,4133,,1089,political science
2018497670,1264,,318,environmental science
2118259676,1264,,318,biology
2583579953,1264,,318,biology
2675721991,1264,,318,biology
2018600405,3223,,,computer science
2040075365,3223,,,computer science
2901872013,3223,,,computer science
2018856556,1265,,,psychology
2126881302,1265,,,chemistry
2145537717,1265,,,chemistry
2332620830,1265,,,psychology
2018874179,3224,,,sociology
2156122854,3224,,,psychology
2309507788,3224,,,medicine
2018971739,3227,,,mathematics
2498248931,3227,,,psychology
2725462236,3227,,,psychology
2019056978,854,,,geography
2120144815,854,,,computer science
2149174801,854,,,computer science
2155559527,854,,,computer science
2909361170,854,,,business
2019062538,855,,,chemistry
2083713527,855,,,geography
2575637228,855,,,geography
2648750470,855,,,geography
2765796950,855,,,geology
2019124238,856,,,sociology
2096176811,856,,,sociology
2337457200,856,,,sociology
2620981497,856,,,psychology
2732023755,856,,,psychology
2019159963,2,,,engineering
2509076404,2,,,engineering
2924763265,2,,,computer science
2098742260,2,,,mathematics
2119383793,2,,,computer science
2265975597,2,,,engineering
2484915958,2,,,mathematics
2528820863,2,,,computer science
2531259755,2,,,computer science
2509429579,2,,,computer science
2530499338,2,,,computer science
2166745211,2,,,computer science
2580205273,2,,,computer science
2608623713,2,,,computer science
2801108441,2,,,chemistry
2103022394,2,,347,biology
2112861705,2,,347,computer science
2156663980,2,,347,computer science
2019415310,4134,,,business
2616580247,4134,,,political science
2019460250,3235,,,computer science
2569296341,3235,,,computer science
2636147180,3235,,,computer science
2019713363,857,,,computer science
2038168928,857,,,art
2707410192,857,,,computer science
2772442322,857,,,computer science
2773385493,857,,,medicine
2019722723,4135,,,psychology
2587834642,4135,,,medicine
2019845195,3204,,,biology
2049899051,3204,,,computer science
2733263455,3204,,,computer science
2019985323,3312,,,geography
2549883629,3312,,,computer science
2699330199,3312,,,computer science
2020049007,1224,,,computer science
2046795088,1224,,,computer science
2132028339,1224,,,computer science
2159869311,1224,,,medicine
2020215711,1225,,,medicine
2168625067,1225,,,medicine
2435590582,1225,,,political science
2692119260,1225,,,business
2020232613,1227,,,physics
2468523910,1227,,,physics
2492135755,1227,,,computer science
2678722831,1227,,,geology
2020508133,1228,,259,engineering
2097699192,1228,,259,art
2109719506,1228,,259,computer science
2131320886,1228,,259,political science
2020585522,861,,,medicine
2295277798,861,,,medicine
2790004365,861,,,medicine
2792548214,861,,,medicine
2802240674,861,,,medicine
2111596757,5,,,engineering
2426263020,5,,,computer science
2563360344,5,,,mathematics
2635707263,5,,,economics
2654203463,5,,,geography
2665678120,5,,,computer science
2982418261,5,,,computer science
2982674039,5,,,computer science
2020736111,1229,,,medicine
2110271982,1229,,,business
2185973696,1229,,,medicine
2618178220,1229,,,computer science
2020870235,4136,,1088,psychology
2167367568,4136,,1088,economics
2021199147,1077,,,mathematics
2133798340,1077,,,computer science
2478221622,1077,,,biology
2731017744,1077,,,computer science
2977691472,1077,,,computer science
2979048504,1077,,,computer science
2021253885,3214,,,computer science
2511948904,3214,,,computer science
2515871360,3214,,,computer science
2021276105,3213,,639,physics
2124749556,3213,,639,physics
2648278028,3213,,639,computer science
2021382958,863,,,engineering
2096309627,863,,,engineering
2661204508,863,,,computer science
2775491165,863,,,computer science
2964901841,863,,,geography
2021419464,3212,,,computer science
2159536234,3212,,,computer science
2291918941,3212,,,computer science
2021507927,373,,67,medicine
2095857160,373,,67,medicine
2160626536,373,,67,psychology
2183681099,373,,67,chemistry
2222333600,373,,67,medicine
2548390528,373,,67,medicine
2021512315,3210,,,computer science
2234300885,3210,,,geology
2624090579,3210,,,geology
2021801927,866,,,computer science
2104374829,866,,,computer science
2118712466,866,,,computer science
2153128755,866,,,medicine
2195791627,866,,,mathematics
2021870168,1236,,,computer science
2238517502,1236,,,geography
2277874894,1236,,,computer science
2549553709,1236,,,geography
2021986039,99,,112,psychology
2119764583,99,,112,computer science
2128308242,99,,112,computer science
2151712171,99,,112,computer science
2156271624,99,,112,computer science
2305626797,99,,112,computer science
2045542696,99,,,computer science
2184595592,99,,,computer science
2509207182,99,,,computer science
2910725615,99,,,computer science
2973535857,99,,,computer science
2022144268,4137,,,sociology
2228546141,4137,,,sociology
2022215322,1239,,,medicine
2751059334,1239,,,medicine
2751787589,1239,,,medicine
2921985503,1239,,,biology
2922424789,1239,,,biology
2022810021,132,,230,business
2141802733,132,,230,computer science
2165147862,132,,230,business
2105501499,132,,230,computer science
2149750975,132,,,economics
2303536370,132,,230,computer science
2499920661,132,,,business
2022814955,3207,,,psychology
2614089799,3207,,,sociology
2979993685,3207,,,psychology
2023027872,3206,,,computer science
2560011226,3206,,,mathematics
2742748386,3206,,,computer science
2023065278,1029,,712,computer science
2101578283,1029,,,computer science
2133610317,1029,,,computer science
2136831512,1029,,712,computer science
2139500393,1029,,712,computer science
2023163446,4138,,,sociology
2317727299,4138,,,geography
2023371092,1245,,,political science
2487998628,1245,,,computer science
2548312195,1245,,,computer science
2536001402,1245,,,sociology
2666991135,1245,,,economics
2023375992,4139,,,political science
2895615339,4139,,,sociology
2023431847,3193,,,computer science
2157097337,3193,,,computer science
2800131268,3193,,,computer science
2023437628,3203,,,computer science
2490604764,3203,,,political science
2916813161,3203,,,business
2023530436,4115,,,computer science
2497240099,4115,,,mathematics
2023702199,4107,,,psychology
2963250436,4107,,,psychology
2232136449,4595,,,computer science
2302646220,4595,,,computer science
2024124118,1929,,,computer science
2122051151,1929,,570,computer science
2226612512,1929,,570,computer science
2137503162,1929,,570,computer science
2024180668,4108,,1087,sociology
2138414941,4108,,1087,computer science
2024212165,4109,53,1086,computer science
2128512740,4109,53,1086,computer science
2024215016,3197,,,economics
2089095713,3197,,,economics
2280775873,3197,,,business
2024348128,4110,,,medicine
2750801430,4110,,,medicine
2024517498,3196,,,business
2100705113,3196,,,business
2121143035,3196,,,medicine
2024591734,4111,,,computer science
2944173153,4111,,,computer science
2024632856,871,,,psychology
2161074561,871,,,psychology
2297182288,871,,,psychology
2543534774,871,,,psychology
2946055292,871,,,psychology
2024869392,4112,,1085,psychology
2129447119,4112,,1085,psychology
2024917802,366,,,medicine
2589770490,366,,,medicine
2782277476,366,,,psychology
2782477203,366,,,psychology
2801438586,366,,,psychology
2886780452,366,,,political science
2025093546,3194,,,computer science
2708423886,3194,,,computer science
2735668750,3194,,,computer science
2025215485,4113,,1069,medicine
2097252768,4113,,1069,medicine
2025224249,4114,,1083,psychology
2568793978,4114,,1083,psychology
2025227221,3233,,,geography
2408776480,3233,,,computer science
2992282051,3233,,,computer science
2025432807,4106,,,business
2139921416,4106,,,psychology
2025643243,4116,,,business
2245103595,4116,,,business
2025674224,377,,,medicine
2042297738,377,,,medicine
2108381616,377,,,medicine
2119753975,377,,,medicine
2194274627,377,,,medicine
2432663212,377,,,medicine
2025686339,1256,,,computer science
2058828486,1256,,,computer science
2065734101,1256,,,computer science
2974040076,1256,,,computer science
2025856072,1255,,,computer science
2146299297,1255,,,engineering
2921184669,1255,,,computer science
2969750375,1255,,,computer science
2026013846,873,,,economics
2098651954,873,,,computer science
2233290192,873,,,computer science
2284213101,873,,,computer science
2974892666,873,,,computer science
2026247208,3230,,,political science
2149348754,3230,,,engineering
2586117818,3230,,,psychology
2026526041,1253,,,computer science
2167002617,1253,,,physics
2558698643,1253,,,computer science
2790620456,1253,,,computer science
2026560722,382,,,business
2097915157,382,,,psychology
2174432493,382,,,computer science
2532260675,382,,,computer science
2536107075,382,,,computer science
2537419558,382,,,computer science
2026690937,1251,,,economics
2118604430,1251,,,economics
2136207410,1251,,,geography
2152095479,1251,,,political science
2026795378,4117,,,political science
2967221040,4117,,,sociology
2026896598,3228,,,computer science
2303552343,3228,,,computer science
2704901520,3228,,,computer science
2312312399,3405,,,computer science
2787932942,3405,,,computer science
2048912707,3307,,,medicine
2790141563,3307,,,geography
2268661513,3307,,,geography
2027055823,877,,,medicine
2075030384,877,,,biology
2107635534,877,,,engineering
2110353240,877,,,medicine
2111595073,877,,,psychology
2027078565,1193,,265,medicine
